"Time","u101","u201","u301","u501","u601","u110","u210","u310","u510","u610","u710","u111","u211","u311","u511","u611","u711","u112","u212","u312","u512","u612","u712","u213","u313","u713","u714","u102","u302","u502","u602","u702","u103","u203","u303","u503","u603","u703","u104","u204","u304","u504","u604","u704","u105","u205","u305","u505","u605","u705","u106","u206","u306","u506","u606","u706","u107","u207","u307","u507","u607","u707","u108","u208","u308","u508","u608","u708","u109","u209","u309","u509","u609","u709"
2024-08-04 19:38:32,-88.9419 µA,-89.0002 µA,-88.9877 µA,-89.1737 µA,-88.9448 µA,-89.2223 µA,-88.9266 µA,-88.8887 µA,-89.1151 µA,-89.0931 µA,-88.9478 µA,-88.7277 µA,-88.9601 µA,-86.4286 µA,-89.0866 µA,-86.3623 µA,-89.0141 µA,-89.2345 µA,-89.0114 µA,-88.7824 µA,-88.9931 µA,-88.4927 µA,-89.0011 µA,-88.9309 µA,-105.9665 µA,-106.1927 µA,-88.9137 µA,-89.0618 µA,-85.2014 µA,-89.1127 µA,-88.7561 µA,-88.8749 µA,-89.1407 µA,-88.9713 µA,-88.7843 µA,-89.0792 µA,-88.8815 µA,-88.5633 µA,-88.9754 µA,-89.0252 µA,-88.9489 µA,-89.0933 µA,-89.0493 µA,-89.6990 µA,-89.0180 µA,-89.1088 µA,-88.5932 µA,-88.7362 µA,-88.9410 µA,-89.2016 µA,-89.3046 µA,-88.4434 µA,-88.9787 µA,-89.0403 µA,-88.9766 µA,-89.0731 µA,-89.0573 µA,-88.9365 µA,-85.4113 µA,-88.9777 µA,-88.7699 µA,-89.0359 µA,-89.2598 µA,-86.9707 µA,-89.0303 µA,-89.2157 µA,-88.1469 µA,-88.6841 µA,-89.2263 µA,-88.9638 µA,-88.9732 µA,-78.9655 µA,-88.9118 µA,-88.9513 µA
2024-08-04 19:38:36,-88.9423 µA,-89.0005 µA,-88.9874 µA,-89.1732 µA,-88.9451 µA,-89.2215 µA,-88.9265 µA,-88.8887 µA,-89.1061 µA,-89.0929 µA,-88.9478 µA,-88.7274 µA,-88.9596 µA,-86.4286 µA,-89.0872 µA,-86.3621 µA,-89.0140 µA,-89.2337 µA,-89.0200 µA,-88.7893 µA,-88.9936 µA,-88.4929 µA,-89.0013 µA,-88.9306 µA,-105.9665 µA,-106.1927 µA,-88.9136 µA,-89.0616 µA,-85.2012 µA,-89.1129 µA,-88.7560 µA,-88.8750 µA,-89.1405 µA,-88.9710 µA,-88.7789 µA,-89.0798 µA,-88.8819 µA,-88.5634 µA,-88.9745 µA,-89.0256 µA,-88.9490 µA,-89.0935 µA,-89.0494 µA,-89.6988 µA,-89.0177 µA,-89.1092 µA,-88.5951 µA,-88.7373 µA,-88.9410 µA,-89.2013 µA,-89.3053 µA,-88.4407 µA,-88.9787 µA,-89.0411 µA,-88.9764 µA,-89.0727 µA,-89.0577 µA,-88.9242 µA,-85.4189 µA,-88.9777 µA,-88.7683 µA,-89.0359 µA,-89.2598 µA,-86.9698 µA,-89.0288 µA,-89.2153 µA,-88.1673 µA,-88.6649 µA,-89.2269 µA,-88.9643 µA,-88.9731 µA,-79.2432 µA,-88.9119 µA,-88.9592 µA
2024-08-04 19:38:40,-88.9421 µA,-89.0001 µA,-88.9867 µA,-89.1734 µA,-88.9453 µA,-89.2222 µA,-88.9266 µA,-88.8886 µA,-89.0943 µA,-89.0929 µA,-88.9476 µA,-88.7270 µA,-88.9599 µA,-86.4289 µA,-89.0871 µA,-86.3620 µA,-89.0137 µA,-89.2337 µA,-89.0114 µA,-88.7901 µA,-88.9934 µA,-88.4930 µA,-89.0582 µA,-88.9304 µA,-105.9664 µA,-106.1927 µA,-88.9135 µA,-89.0613 µA,-85.2011 µA,-89.1129 µA,-88.7562 µA,-88.8750 µA,-89.1400 µA,-88.9708 µA,-88.7833 µA,-89.0794 µA,-88.8817 µA,-88.5632 µA,-88.9751 µA,-89.0252 µA,-88.9495 µA,-89.0936 µA,-89.0491 µA,-89.6984 µA,-89.0170 µA,-89.1095 µA,-88.5955 µA,-88.7376 µA,-88.9413 µA,-89.2013 µA,-89.3055 µA,-88.4227 µA,-88.9791 µA,-89.0404 µA,-88.9766 µA,-89.0729 µA,-89.0577 µA,-88.9405 µA,-85.4550 µA,-88.9772 µA,-88.7926 µA,-89.0360 µA,-89.2602 µA,-86.9693 µA,-89.0286 µA,-89.2145 µA,-88.8654 µA,-88.6747 µA,-89.2269 µA,-88.9646 µA,-88.9732 µA,-79.1492 µA,-88.9118 µA,-88.9603 µA
2024-08-04 19:38:44,-88.9424 µA,-89.0001 µA,-88.9852 µA,-89.1732 µA,-88.9453 µA,-89.2216 µA,-88.9263 µA,-88.8889 µA,-89.1134 µA,-89.0930 µA,-88.9476 µA,-88.7272 µA,-88.9591 µA,-86.4289 µA,-89.0880 µA,-86.3620 µA,-89.0134 µA,-89.2341 µA,-89.2196 µA,-88.7895 µA,-88.9936 µA,-88.4928 µA,-88.9986 µA,-88.9309 µA,-105.9664 µA,-106.1927 µA,-88.9136 µA,-89.0615 µA,-85.2008 µA,-89.1131 µA,-88.7562 µA,-88.8749 µA,-89.1400 µA,-88.9709 µA,-88.7829 µA,-89.0792 µA,-88.8816 µA,-88.5632 µA,-88.9746 µA,-89.0256 µA,-88.9496 µA,-89.0934 µA,-89.0492 µA,-89.6981 µA,-89.0174 µA,-89.1091 µA,-88.5819 µA,-88.7382 µA,-88.9416 µA,-89.2015 µA,-89.3053 µA,-88.4244 µA,-88.9787 µA,-89.0402 µA,-88.9766 µA,-89.0733 µA,-89.0572 µA,-88.9396 µA,-85.4264 µA,-88.9774 µA,-89.3544 µA,-89.0359 µA,-89.2594 µA,-86.9687 µA,-89.0286 µA,-89.2143 µA,-88.9019 µA,-88.6778 µA,-89.2257 µA,-88.9646 µA,-88.9734 µA,-78.9724 µA,-88.9117 µA,-88.9597 µA
2024-08-04 19:38:48,-88.9424 µA,-89.0001 µA,-88.9867 µA,-89.1734 µA,-88.9453 µA,-89.2210 µA,-88.9261 µA,-88.8891 µA,-89.1058 µA,-89.0929 µA,-88.9475 µA,-88.7273 µA,-88.9549 µA,-86.4288 µA,-89.0878 µA,-86.3621 µA,-89.0134 µA,-89.2339 µA,-89.0229 µA,-88.9271 µA,-88.9938 µA,-88.4927 µA,-88.9954 µA,-88.9310 µA,-105.9664 µA,-106.1928 µA,-88.9137 µA,-89.0612 µA,-85.2007 µA,-89.1130 µA,-88.7559 µA,-88.8748 µA,-89.1401 µA,-88.9710 µA,-88.7829 µA,-89.0789 µA,-88.8817 µA,-88.5629 µA,-88.9749 µA,-89.0255 µA,-88.9497 µA,-89.0929 µA,-89.0492 µA,-89.6976 µA,-89.0165 µA,-89.1087 µA,-88.5559 µA,-88.7382 µA,-88.9415 µA,-89.2012 µA,-89.3054 µA,-88.4519 µA,-88.9810 µA,-89.0400 µA,-88.9765 µA,-89.0734 µA,-89.0570 µA,-88.9394 µA,-85.4146 µA,-88.9771 µA,-88.7778 µA,-89.0356 µA,-89.2595 µA,-86.9685 µA,-89.0275 µA,-89.2145 µA,-87.8450 µA,-88.6751 µA,-89.2263 µA,-88.9649 µA,-88.9730 µA,-79.0631 µA,-88.9118 µA,-88.9595 µA
2024-08-04 19:38:52,-88.9422 µA,-89.0003 µA,-88.9857 µA,-89.1734 µA,-88.9450 µA,-89.2204 µA,-88.9262 µA,-88.8890 µA,-89.1119 µA,-89.0930 µA,-88.9456 µA,-88.7269 µA,-88.9894 µA,-86.4290 µA,-89.0879 µA,-86.3621 µA,-89.0133 µA,-89.2343 µA,-89.0117 µA,-88.8041 µA,-88.9948 µA,-88.4924 µA,-88.9998 µA,-88.9311 µA,-105.9665 µA,-106.1928 µA,-88.9136 µA,-89.0611 µA,-85.2003 µA,-89.1130 µA,-88.7562 µA,-88.8747 µA,-89.1398 µA,-88.9707 µA,-88.7830 µA,-89.0789 µA,-88.8816 µA,-88.5633 µA,-88.9748 µA,-89.0260 µA,-88.9549 µA,-89.0930 µA,-89.0491 µA,-89.6968 µA,-89.0163 µA,-89.1088 µA,-88.5530 µA,-88.7384 µA,-88.9414 µA,-89.2015 µA,-89.3052 µA,-88.4482 µA,-88.9760 µA,-89.0398 µA,-88.9765 µA,-89.0737 µA,-89.0572 µA,-88.9384 µA,-85.4330 µA,-88.9770 µA,-88.8863 µA,-89.0356 µA,-89.2590 µA,-86.9678 µA,-89.0266 µA,-89.2149 µA,-88.6408 µA,-88.6755 µA,-89.2264 µA,-88.9646 µA,-88.9727 µA,-79.0621 µA,-88.9120 µA,-88.9598 µA
2024-08-04 19:38:56,-88.9423 µA,-89.0004 µA,-88.9841 µA,-89.1732 µA,-88.9451 µA,-89.2202 µA,-88.9261 µA,-88.8889 µA,-89.1085 µA,-89.0928 µA,-88.9479 µA,-88.7273 µA,-88.9841 µA,-86.4291 µA,-89.0876 µA,-86.3622 µA,-89.0136 µA,-89.2345 µA,-89.0119 µA,-88.7880 µA,-88.9944 µA,-88.4930 µA,-89.0008 µA,-88.9312 µA,-105.9666 µA,-106.1928 µA,-88.9134 µA,-89.0616 µA,-85.1999 µA,-89.1129 µA,-88.7561 µA,-88.8747 µA,-89.1407 µA,-88.9706 µA,-88.7834 µA,-89.0789 µA,-88.8814 µA,-88.5636 µA,-88.9746 µA,-89.0258 µA,-88.9500 µA,-89.0927 µA,-89.0492 µA,-89.6950 µA,-89.0167 µA,-89.1293 µA,-88.5484 µA,-88.7382 µA,-88.9410 µA,-89.2012 µA,-89.3045 µA,-88.4326 µA,-88.9759 µA,-89.0393 µA,-88.9764 µA,-89.0736 µA,-89.0573 µA,-88.9379 µA,-85.4231 µA,-88.9770 µA,-88.7719 µA,-89.0390 µA,-89.2600 µA,-86.9672 µA,-89.0264 µA,-89.2149 µA,-88.3189 µA,-88.8478 µA,-89.2147 µA,-88.9646 µA,-88.9730 µA,-79.3211 µA,-88.9120 µA,-88.9636 µA
2024-08-04 19:39:00,-88.9419 µA,-89.0004 µA,-88.9736 µA,-89.1738 µA,-88.9451 µA,-89.2204 µA,-88.9257 µA,-88.8887 µA,-89.1029 µA,-89.0925 µA,-88.9485 µA,-88.7273 µA,-88.9814 µA,-86.4291 µA,-89.0872 µA,-86.3625 µA,-89.0137 µA,-89.2341 µA,-89.0122 µA,-88.7878 µA,-88.9943 µA,-88.4931 µA,-89.0004 µA,-88.9309 µA,-105.9666 µA,-106.1928 µA,-88.9132 µA,-89.0616 µA,-85.1996 µA,-89.1132 µA,-88.7558 µA,-88.8749 µA,-89.1406 µA,-88.9708 µA,-88.7837 µA,-89.0793 µA,-88.8814 µA,-88.5636 µA,-88.9751 µA,-89.0250 µA,-88.9501 µA,-89.0928 µA,-89.0488 µA,-89.6941 µA,-89.0163 µA,-89.1064 µA,-88.5476 µA,-88.7384 µA,-88.9408 µA,-89.2016 µA,-89.3042 µA,-88.4575 µA,-88.9760 µA,-89.0393 µA,-88.9765 µA,-89.0736 µA,-89.0568 µA,-88.9376 µA,-85.4474 µA,-88.9774 µA,-89.0076 µA,-89.0325 µA,-89.2603 µA,-86.9670 µA,-89.0264 µA,-89.2147 µA,-88.3929 µA,-88.6676 µA,-89.2193 µA,-88.9645 µA,-88.9738 µA,-78.9878 µA,-88.9117 µA,-88.9669 µA
2024-08-04 19:39:04,-88.9419 µA,-89.0009 µA,-88.9894 µA,-89.1735 µA,-88.9445 µA,-89.2212 µA,-88.9260 µA,-88.8892 µA,-89.0923 µA,-89.0926 µA,-88.9486 µA,-88.7271 µA,-88.9556 µA,-86.4292 µA,-89.0874 µA,-86.3623 µA,-89.0138 µA,-89.2339 µA,-89.0055 µA,-88.7880 µA,-88.9941 µA,-88.4930 µA,-89.0006 µA,-88.9316 µA,-105.9666 µA,-106.1929 µA,-88.9131 µA,-89.0614 µA,-85.1995 µA,-89.1131 µA,-88.7556 µA,-88.8748 µA,-89.1407 µA,-88.9710 µA,-88.7841 µA,-89.0795 µA,-88.8814 µA,-88.5635 µA,-88.9750 µA,-89.0251 µA,-88.9504 µA,-89.0926 µA,-89.0488 µA,-89.6929 µA,-89.0168 µA,-89.1075 µA,-88.4428 µA,-88.7379 µA,-88.9408 µA,-89.2015 µA,-89.3049 µA,-88.4356 µA,-88.9769 µA,-89.0393 µA,-88.9762 µA,-89.0734 µA,-89.0573 µA,-88.9377 µA,-85.6280 µA,-88.9773 µA,-89.0247 µA,-89.0356 µA,-89.2612 µA,-86.9669 µA,-89.0307 µA,-89.2149 µA,-87.9937 µA,-88.6701 µA,-89.2239 µA,-88.9648 µA,-88.9740 µA,-79.5022 µA,-88.9115 µA,-88.9683 µA
2024-08-04 19:39:08,-88.9420 µA,-89.0009 µA,-88.9870 µA,-89.1735 µA,-88.9445 µA,-89.2209 µA,-88.9264 µA,-88.8897 µA,-89.2545 µA,-89.0925 µA,-88.9486 µA,-88.7279 µA,-88.9493 µA,-86.4293 µA,-89.0875 µA,-86.3624 µA,-89.0142 µA,-89.2344 µA,-89.0114 µA,-88.7883 µA,-88.9944 µA,-88.4932 µA,-89.0007 µA,-88.9317 µA,-105.9665 µA,-106.1929 µA,-88.9128 µA,-89.0614 µA,-85.1995 µA,-89.1132 µA,-88.7558 µA,-88.8749 µA,-89.1407 µA,-88.9710 µA,-88.7841 µA,-89.0797 µA,-88.8814 µA,-88.5636 µA,-88.9748 µA,-89.0257 µA,-88.9506 µA,-89.0931 µA,-89.0492 µA,-89.6910 µA,-89.0170 µA,-89.1077 µA,-88.2349 µA,-88.7388 µA,-88.9409 µA,-89.2016 µA,-89.3042 µA,-88.4321 µA,-88.9758 µA,-89.0402 µA,-88.9764 µA,-89.0734 µA,-89.0576 µA,-88.9377 µA,-85.4258 µA,-88.9773 µA,-89.0352 µA,-89.0362 µA,-89.2608 µA,-86.9666 µA,-89.0261 µA,-89.2157 µA,-88.4583 µA,-88.6703 µA,-89.2240 µA,-88.9646 µA,-88.9740 µA,-79.2002 µA,-88.9115 µA,-88.9706 µA
2024-08-04 19:39:12,-88.9423 µA,-89.0007 µA,-88.9907 µA,-89.1736 µA,-88.9445 µA,-89.2208 µA,-88.9261 µA,-88.8896 µA,-89.1020 µA,-89.0921 µA,-88.9485 µA,-88.7276 µA,-88.9546 µA,-86.4294 µA,-89.0872 µA,-86.3624 µA,-89.0137 µA,-89.2343 µA,-89.0096 µA,-88.7879 µA,-88.9944 µA,-88.4930 µA,-89.0012 µA,-88.9319 µA,-105.9665 µA,-106.1929 µA,-88.9129 µA,-89.0616 µA,-85.1995 µA,-89.1130 µA,-88.7558 µA,-88.8748 µA,-89.1406 µA,-88.9710 µA,-88.7841 µA,-89.0793 µA,-88.8814 µA,-88.5634 µA,-88.9751 µA,-89.0264 µA,-88.9508 µA,-89.0934 µA,-89.0496 µA,-89.6892 µA,-89.0164 µA,-89.1079 µA,-88.2280 µA,-88.7386 µA,-88.9407 µA,-89.2016 µA,-89.3048 µA,-88.4316 µA,-88.9547 µA,-89.0404 µA,-88.9766 µA,-89.0738 µA,-89.0708 µA,-88.9381 µA,-85.4044 µA,-88.9770 µA,-89.0454 µA,-89.0364 µA,-89.2559 µA,-86.9663 µA,-89.0273 µA,-89.2155 µA,-88.4333 µA,-88.6706 µA,-89.2248 µA,-88.9643 µA,-88.9711 µA,-79.5374 µA,-88.9116 µA,-88.9721 µA
2024-08-04 19:39:16,-88.9421 µA,-89.0010 µA,-88.9894 µA,-89.1735 µA,-88.9439 µA,-89.2210 µA,-88.9265 µA,-88.8899 µA,-89.1193 µA,-89.0921 µA,-88.9485 µA,-88.7279 µA,-88.9599 µA,-86.4291 µA,-89.0872 µA,-86.3628 µA,-89.0140 µA,-89.2352 µA,-89.0099 µA,-88.7885 µA,-88.9943 µA,-88.4930 µA,-89.0011 µA,-88.9318 µA,-105.9665 µA,-106.1928 µA,-88.9133 µA,-89.0619 µA,-85.1992 µA,-89.1136 µA,-88.7561 µA,-88.8749 µA,-89.1410 µA,-88.9708 µA,-88.7843 µA,-89.0798 µA,-88.8814 µA,-88.5635 µA,-88.9759 µA,-89.0266 µA,-88.9509 µA,-89.0944 µA,-89.0497 µA,-89.6862 µA,-89.0176 µA,-89.1092 µA,-88.2415 µA,-88.7382 µA,-88.9406 µA,-89.2014 µA,-89.3052 µA,-88.4317 µA,-88.9814 µA,-89.0401 µA,-88.9767 µA,-89.0742 µA,-89.0629 µA,-88.9384 µA,-85.4106 µA,-88.9771 µA,-88.7988 µA,-89.0363 µA,-89.2628 µA,-86.9661 µA,-89.0276 µA,-89.2151 µA,-87.8273 µA,-88.6653 µA,-89.2252 µA,-88.9644 µA,-88.9736 µA,-78.9734 µA,-88.9117 µA,-88.9736 µA
2024-08-04 19:39:20,-88.9420 µA,-89.0010 µA,-88.9970 µA,-89.1741 µA,-88.9420 µA,-89.2206 µA,-88.9264 µA,-88.8900 µA,-89.2785 µA,-89.0925 µA,-88.9487 µA,-88.7277 µA,-88.9556 µA,-86.4289 µA,-89.0879 µA,-86.3626 µA,-89.0146 µA,-89.2353 µA,-89.0099 µA,-88.7889 µA,-88.9943 µA,-88.4928 µA,-89.0013 µA,-88.9319 µA,-105.9665 µA,-106.1928 µA,-88.9132 µA,-89.0626 µA,-85.1992 µA,-89.1137 µA,-88.7560 µA,-88.8746 µA,-89.1410 µA,-88.9710 µA,-88.7838 µA,-89.0796 µA,-88.8813 µA,-88.5614 µA,-88.9763 µA,-89.0268 µA,-88.9490 µA,-89.0940 µA,-89.0497 µA,-89.6839 µA,-89.0164 µA,-89.1100 µA,-88.2300 µA,-88.7385 µA,-88.9406 µA,-89.2012 µA,-89.3054 µA,-88.4313 µA,-88.9659 µA,-89.0396 µA,-88.9768 µA,-89.0743 µA,-89.0576 µA,-88.9383 µA,-85.4182 µA,-88.9775 µA,-89.0736 µA,-89.0362 µA,-89.2598 µA,-86.9659 µA,-89.0379 µA,-89.2157 µA,-87.6053 µA,-88.6725 µA,-89.2252 µA,-88.9644 µA,-88.9739 µA,-78.9658 µA,-88.9120 µA,-88.9759 µA
2024-08-04 19:39:24,-88.9416 µA,-89.0004 µA,-88.9956 µA,-89.1736 µA,-88.9424 µA,-89.2218 µA,-88.9264 µA,-88.8902 µA,-89.1207 µA,-89.0924 µA,-88.9485 µA,-88.7272 µA,-88.9523 µA,-86.4288 µA,-89.0878 µA,-86.3627 µA,-89.0143 µA,-89.2351 µA,-89.0104 µA,-88.7886 µA,-88.9943 µA,-88.4928 µA,-89.0010 µA,-88.9320 µA,-105.9666 µA,-106.1928 µA,-88.9130 µA,-89.0622 µA,-85.1994 µA,-89.1136 µA,-88.7564 µA,-88.8746 µA,-89.1407 µA,-88.9712 µA,-88.7834 µA,-89.0801 µA,-88.8811 µA,-88.5666 µA,-88.9763 µA,-89.0270 µA,-88.9578 µA,-89.0933 µA,-89.0497 µA,-89.6819 µA,-89.0165 µA,-89.1101 µA,-88.2685 µA,-88.7390 µA,-88.9407 µA,-89.2012 µA,-89.3058 µA,-88.4312 µA,-88.9811 µA,-89.0399 µA,-88.9768 µA,-89.0739 µA,-89.0579 µA,-88.9384 µA,-85.4090 µA,-88.9782 µA,-88.9862 µA,-89.0362 µA,-89.2594 µA,-86.9657 µA,-89.0351 µA,-89.2161 µA,-87.9776 µA,-88.6626 µA,-89.2268 µA,-88.9642 µA,-88.9740 µA,-79.0332 µA,-88.9119 µA,-88.9769 µA
2024-08-04 19:39:28,-88.9415 µA,-89.0003 µA,-88.9940 µA,-89.1736 µA,-88.9425 µA,-89.2208 µA,-88.9263 µA,-88.8900 µA,-89.1084 µA,-89.0928 µA,-88.9481 µA,-88.7267 µA,-88.9592 µA,-86.4285 µA,-89.0875 µA,-86.3627 µA,-89.0142 µA,-89.2349 µA,-89.0107 µA,-88.7885 µA,-88.9942 µA,-88.4929 µA,-89.0046 µA,-88.9321 µA,-105.9666 µA,-106.1928 µA,-88.9129 µA,-89.0621 µA,-85.1994 µA,-89.1136 µA,-88.7563 µA,-88.8743 µA,-89.1412 µA,-88.9715 µA,-88.7836 µA,-89.0805 µA,-88.8811 µA,-88.5619 µA,-88.9758 µA,-89.0268 µA,-88.9520 µA,-89.0936 µA,-89.0494 µA,-89.6788 µA,-89.0162 µA,-89.1096 µA,-88.2316 µA,-88.7394 µA,-88.9407 µA,-89.2010 µA,-89.3060 µA,-88.4326 µA,-88.9806 µA,-89.0391 µA,-88.9768 µA,-89.0737 µA,-89.0579 µA,-88.9381 µA,-85.3998 µA,-88.9778 µA,-89.2061 µA,-89.0359 µA,-89.2593 µA,-86.9652 µA,-89.0331 µA,-89.2153 µA,-87.8608 µA,-88.6967 µA,-89.2269 µA,-88.9644 µA,-88.9740 µA,-78.9553 µA,-88.9118 µA,-88.9783 µA
2024-08-04 19:39:32,-88.9419 µA,-89.0007 µA,-88.9927 µA,-89.1735 µA,-88.9426 µA,-89.2214 µA,-88.9260 µA,-88.8900 µA,-89.0977 µA,-89.0927 µA,-88.9483 µA,-88.7273 µA,-88.9589 µA,-86.4285 µA,-89.0868 µA,-86.3623 µA,-89.0140 µA,-89.2347 µA,-89.0101 µA,-88.7879 µA,-88.9941 µA,-88.4928 µA,-89.0014 µA,-88.9312 µA,-105.9667 µA,-106.1928 µA,-88.9129 µA,-89.0616 µA,-85.1994 µA,-89.1138 µA,-88.7562 µA,-88.8745 µA,-89.1399 µA,-88.9708 µA,-88.7837 µA,-89.0800 µA,-88.8813 µA,-88.5619 µA,-88.9749 µA,-89.0263 µA,-88.9515 µA,-89.0931 µA,-89.0492 µA,-89.6760 µA,-89.0162 µA,-89.1097 µA,-88.3948 µA,-88.7391 µA,-88.9407 µA,-89.2010 µA,-89.3074 µA,-88.4368 µA,-88.9666 µA,-89.0397 µA,-88.9767 µA,-89.0736 µA,-89.0579 µA,-88.9389 µA,-85.7606 µA,-88.9776 µA,-89.1229 µA,-89.0361 µA,-89.2594 µA,-86.9648 µA,-89.0324 µA,-89.2150 µA,-88.1739 µA,-88.6914 µA,-89.2266 µA,-88.9643 µA,-88.9739 µA,-78.9763 µA,-88.9118 µA,-88.9911 µA
2024-08-04 19:39:36,-88.9423 µA,-89.0007 µA,-89.0075 µA,-89.1729 µA,-88.9430 µA,-89.2205 µA,-88.9259 µA,-88.8896 µA,-89.1006 µA,-89.0925 µA,-88.9482 µA,-88.7268 µA,-88.9682 µA,-86.4286 µA,-89.0870 µA,-86.3624 µA,-89.0137 µA,-89.2342 µA,-89.0103 µA,-88.7882 µA,-88.9939 µA,-88.4927 µA,-89.0006 µA,-88.9316 µA,-105.9667 µA,-106.1928 µA,-88.9127 µA,-89.0626 µA,-85.1988 µA,-89.1141 µA,-88.7560 µA,-88.8743 µA,-89.1401 µA,-88.9707 µA,-88.7838 µA,-89.0802 µA,-88.8814 µA,-88.5622 µA,-88.9749 µA,-89.0258 µA,-88.9509 µA,-89.0937 µA,-89.0491 µA,-89.6726 µA,-89.0163 µA,-89.1096 µA,-88.2540 µA,-88.7389 µA,-88.9401 µA,-89.2009 µA,-89.3068 µA,-88.4355 µA,-88.9649 µA,-89.0391 µA,-88.9767 µA,-89.0735 µA,-89.0576 µA,-88.9384 µA,-85.5484 µA,-88.9772 µA,-89.0559 µA,-89.0361 µA,-89.2590 µA,-86.9644 µA,-89.0373 µA,-89.2152 µA,-89.0124 µA,-88.6868 µA,-89.2263 µA,-88.9639 µA,-88.9735 µA,-79.2764 µA,-88.9117 µA,-88.9865 µA
2024-08-04 19:39:40,-88.9420 µA,-89.0006 µA,-88.9976 µA,-89.1735 µA,-88.9430 µA,-89.2219 µA,-88.9257 µA,-88.8894 µA,-89.0937 µA,-89.0925 µA,-88.9482 µA,-88.7273 µA,-88.9670 µA,-86.4287 µA,-89.0868 µA,-86.3622 µA,-89.0134 µA,-89.2340 µA,-89.0106 µA,-88.7879 µA,-88.9937 µA,-88.4927 µA,-89.0007 µA,-88.9314 µA,-105.9667 µA,-106.1928 µA,-88.9131 µA,-89.0623 µA,-85.1989 µA,-89.1139 µA,-88.7563 µA,-88.8744 µA,-89.1396 µA,-88.9711 µA,-88.7839 µA,-89.0800 µA,-88.8814 µA,-88.5622 µA,-88.9746 µA,-89.0254 µA,-88.9507 µA,-89.0939 µA,-89.0493 µA,-89.6706 µA,-89.0155 µA,-89.1089 µA,-88.2247 µA,-88.7387 µA,-88.9403 µA,-89.2010 µA,-89.3074 µA,-88.4339 µA,-88.9722 µA,-89.0389 µA,-88.9769 µA,-89.0736 µA,-89.0580 µA,-88.9381 µA,-85.4156 µA,-88.9780 µA,-88.7735 µA,-89.0365 µA,-89.2593 µA,-86.9636 µA,-89.0265 µA,-89.2151 µA,-88.0275 µA,-88.6845 µA,-89.2261 µA,-88.9636 µA,-88.9736 µA,-79.4194 µA,-88.9115 µA,-88.9822 µA
2024-08-04 19:39:44,-88.9426 µA,-89.0010 µA,-88.9913 µA,-89.1736 µA,-88.9436 µA,-89.2219 µA,-88.9259 µA,-88.8898 µA,-89.1364 µA,-89.0927 µA,-88.9479 µA,-88.7274 µA,-88.9638 µA,-86.4286 µA,-89.0866 µA,-86.3622 µA,-89.0137 µA,-89.2340 µA,-89.0105 µA,-88.7877 µA,-88.9941 µA,-88.4927 µA,-89.0010 µA,-88.9307 µA,-105.9667 µA,-106.1928 µA,-88.9131 µA,-89.0624 µA,-85.1989 µA,-89.1139 µA,-88.7562 µA,-88.8744 µA,-89.1403 µA,-88.9708 µA,-88.7842 µA,-89.0798 µA,-88.8812 µA,-88.5624 µA,-88.9743 µA,-89.0258 µA,-88.9504 µA,-89.0936 µA,-89.0494 µA,-89.6675 µA,-89.0154 µA,-89.1087 µA,-88.2543 µA,-88.7389 µA,-88.9401 µA,-89.2006 µA,-89.3072 µA,-88.4260 µA,-88.9675 µA,-89.0390 µA,-88.9769 µA,-89.0738 µA,-89.0580 µA,-88.9380 µA,-85.4642 µA,-88.9777 µA,-88.9780 µA,-89.0369 µA,-89.2588 µA,-86.9633 µA,-89.0268 µA,-89.2156 µA,-88.4109 µA,-88.6808 µA,-89.2264 µA,-88.9637 µA,-88.9737 µA,-78.9770 µA,-88.9112 µA,-88.9810 µA
2024-08-04 19:39:48,-88.9412 µA,-89.0007 µA,-88.9857 µA,-89.1741 µA,-88.9436 µA,-89.2210 µA,-88.9260 µA,-88.8896 µA,-89.0963 µA,-89.0930 µA,-88.9479 µA,-88.7270 µA,-88.9622 µA,-86.4285 µA,-89.0873 µA,-86.3619 µA,-89.0139 µA,-89.2342 µA,-89.0107 µA,-88.7880 µA,-88.9940 µA,-88.4921 µA,-89.0004 µA,-88.9306 µA,-105.9667 µA,-106.1928 µA,-88.9128 µA,-89.0628 µA,-85.1991 µA,-89.1137 µA,-88.7565 µA,-88.8744 µA,-89.1402 µA,-88.9712 µA,-88.7846 µA,-89.0803 µA,-88.8812 µA,-88.5627 µA,-88.9744 µA,-89.0258 µA,-88.9502 µA,-89.0935 µA,-89.0493 µA,-89.6644 µA,-89.0157 µA,-89.0912 µA,-88.2991 µA,-88.7397 µA,-88.9403 µA,-89.2008 µA,-89.3081 µA,-88.4724 µA,-88.9789 µA,-89.0393 µA,-88.9767 µA,-89.0738 µA,-89.0577 µA,-88.9381 µA,-85.7520 µA,-88.9778 µA,-88.9533 µA,-89.0370 µA,-89.2589 µA,-86.9631 µA,-89.0261 µA,-89.2148 µA,-88.3291 µA,-88.6659 µA,-89.2266 µA,-88.9642 µA,-88.9744 µA,-79.0907 µA,-88.9115 µA,-88.9802 µA
